"","Year","Age","Height","Weight","Sprint_40yd","Vertical_Jump","Bench_Press_Reps","Broad_Jump","Agility_3cone","Shuttle","BMI","Player_Typedefense","Player_Typeoffense","Player_Typespecial_teams","Position_Typedefensive_back","Position_Typedefensive_lineman","Position_Typekicking_specialist","Position_Typeline_backer","Position_Typeoffensive_lineman","Position_Typeother_special","PositionCB","PositionDB","PositionDE","PositionDT","PositionFB","PositionFS","PositionILB","PositionK","PositionLS","PositionOG","PositionOLB","PositionOT","PositionP","PositionQB","PositionRB","PositionS","PositionSS","PositionTE","PositionWR","Drafted"
"1135",0.5,0.4,0.588235294117647,0.222727272794231,0.185393258426966,0.709090909090909,0.388107607292942,0.666666666666667,0.221014492753623,0.114285714285714,0.136029926800157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2156",1,0.3,0.294117647058823,0.331818181517096,0.230337078651685,0.4,0.276595744680851,0.623188405797101,0.346889829421573,0.339338590378385,0.444014974749736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2151",1,0.4,0.352941176470588,0.159090909138737,0.185393258426966,0.690909090909091,0.388107607292942,0.565217391304348,0.246376811594203,0.339338590378385,0.175668710144408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1517",0.7,0.4,0.647058823529411,0.377272726985306,0.202247191011236,0.6,0.297872340425532,0.550724637681159,0.346889829421573,0.339338590378385,0.287375498782051,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"609",0.2,0.5,0.588235294117647,0.722727273345387,0.595505617977528,0.545454545454545,0.446808510638298,0.391304347826087,0.47463768115942,0.497142857142857,0.731987351784439,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2619",0.3,0.4,0.411764705882353,0.21818181824741,0.337078651685394,0.345454545454545,0.388107607292942,0.304347826086957,0.409420289855073,0.428571428571428,0.221407224033942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"226",0.1,0.4,0.588235294117647,0.459090909228926,0.241573033707865,0.690909090909091,0.48936170212766,0.579710144927536,0.355072463768116,0.411428571428572,0.417755254872091,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2200",1,0.4,0.235294117647059,0.254545454621979,0.202247191011236,0.654545454545455,0.468085106382979,0.579710144927536,0.329710144927536,0.262857142857143,0.375508745510468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"404",0.1,0.2,0.294117647058823,0.268181818262442,0.117977528089888,0.557514715500327,0.404255319148936,0.507246376811594,0.346889829421573,0.339338590378385,0.356943272978528,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"454",0.2,0.4,0.588235294117647,0.413636363760715,0.241573033707865,0.6,0.319148936170213,0.536231884057971,0.242753623188406,0.251428571428571,0.363577307382679,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"945",0.4,0.4,0.764705882352941,0.768181818813597,0.589887640449438,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.656186311714625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1382",0.6,0.4,0.470588235294118,0.722727273345387,0.651685393258427,0.418181818181818,0.680851063829787,0.36231884057971,0.346889829421573,0.339338590378385,0.824674443616161,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"796",0.3,0.2,0.588235294117647,0.277272727356084,0.185393258426966,0.490909090909091,0.276595744680851,0.623188405797101,0.257246376811594,0.314285714285715,0.201043464047526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1020",0.4,0.3,0.647058823529411,0.777272727506399,0.561797752808989,0.557514715500327,0.148936170212766,0.533548431313627,0.346889829421573,0.339338590378385,0.751677508896275,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1759",0.8,0.3,0.529411764705882,0.509090909544588,0.252808988764045,0.563636363636363,0.702127659574468,0.521739130434783,0.427536231884058,0.217142857142857,0.515826640500458,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1228",0.5,0.4,0.411764705882353,0.209090909153768,0.162921348314607,0.745454545454545,0.234042553191489,0.72463768115942,0.170289855072464,0.108571428571429,0.209649856902312,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1127",0.5,0.3,0.411764705882353,0.263636363715621,0.258426966292135,0.509090909090909,0.388107607292942,0.507246376811594,0.170289855072464,0.125714285714286,0.280194059692093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1676",0.7,0.4,0.647058823529411,0.700000000110231,0.544943820224719,0.309090909090909,0.388107607292942,0.391304347826087,0.405797101449276,0.405714285714286,0.661982802155579,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1313",0.6,0.4,0.764705882352941,0.404545455067914,0.134831460674157,0.709090909090909,0.212765957446809,0.681159420289855,0.286231884057971,0.251428571428571,0.255461846647963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1599",0.7,0.3,0.411764705882353,0.168181818232379,0.0561797752808992,0.581818181818182,0.170212765957447,0.695652173913044,0.235507246376812,0.262857142857143,0.156741704809977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1976",0.9,0.3,0.647058823529411,0.713636363650484,0.410112359550562,0.557514715500327,0.574468085106383,0.533548431313627,0.346889829421573,0.339338590378385,0.677811279866697,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"757",0.3,0.6,0.647058823529411,0.800000000741555,0.730337078651685,0.363636363636364,0.617021276595745,0.533548431313627,0.608695652173913,0.68,0.778058304792499,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3025",0.6,0.398325930987359,0.588235294117647,0.509090909544588,0.213483146067416,0.545454545454545,0.361702127659574,0.492753623188406,0.405797101449276,0.291428571428572,0.47735099767394,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2105",0.9,0.3,0.235294117647059,0.177272727326021,0.162921348314607,0.690909090909091,0.191489361702128,0.533548431313627,0.346889829421573,0.339338590378385,0.266691979183117,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1314",0.6,0.5,0.705882352941176,0.777272727506399,0.477528089887641,0.563636363636363,0.388107607292942,0.36231884057971,0.590579710144928,0.377142857142857,0.708108483105292,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1194",0.5,0.4,0.294117647058823,0.186363636419663,0.123595505617978,0.557514715500327,0.276595744680851,0.533548431313627,0.346889829421573,0.339338590378385,0.244993942191754,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1653",0.7,0.5,0.588235294117647,0.286363636449726,0.196629213483146,0.636363636363636,0.340425531914894,0.695652173913044,0.188405797101449,0.182857142857143,0.211879053805483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"122",0,0.4,0.588235294117647,0.74090909073099,0.393258426966292,0.472727272727273,0.574468085106383,0.420289855072464,0.72463768115942,0.588571428571429,0.753658530866895,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2841",0.5,0.398325930987359,0.352941176470588,0.186363636419663,0.219101123595506,0.654545454545455,0.0851063829787234,0.608695652173913,0.346889829421573,0.339338590378385,0.211941388930591,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",0,0.4,0.411764705882353,0.281818181902905,0.123595505617978,0.557514715500327,0.531914893617021,0.533548431313627,0.346889829421573,0.339338590378385,0.303708793955353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"629",0.2,0.4,0.529411764705882,0.372727273139956,0.162921348314607,0.636363636363636,0.388107607292942,0.608695652173913,0.177536231884058,0.177142857142857,0.348870309698334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3016",0.6,0.398325930987359,0.823529411764706,0.69090909141743,0.775280898876404,0.272727272727273,0.388107607292942,0.36231884057971,0.590579710144928,0.537142857142857,0.533103673750717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1136",0.5,0.3,0.411764705882353,0.413636363760715,0.292134831460674,0.509090909090909,0.446808510638298,0.550724637681159,0.315217391304348,0.365714285714286,0.47419061736399,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"671",0.3,0.4,0.352941176470588,0.136363636404631,0.162921348314607,0.672727272727273,0.388107607292942,0.652173913043478,0.293478260869565,0.339338590378385,0.145441477822589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2857",0.5,0.4,0.88235294117647,0.759090909118694,0.601123595505618,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.568014407057061,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"70",0,0.5,0.235294117647059,0.200000000060126,0.140449438202247,0.6,0.234042553191489,0.681159420289855,0.293478260869565,0.325714285714286,0.298696910583355,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"274",0.1,0.4,0.588235294117647,0.340909091211999,0.168539325842697,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.276892591052853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2674",0.3,0.398325930987359,0.352941176470588,0.377272726985306,0.325842696629214,0.6,0.595744680851064,0.507246376811594,0.33695652173913,0.308571428571428,0.465850140000415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1118",0.5,0.4,0.647058823529411,0.700000000110231,0.578651685393259,0.418181818181818,0.404255319148936,0.434782608695652,0.467391304347826,0.337142857142857,0.661982802155579,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1010",0.4,0.4,0.647058823529411,0.718181818497935,0.50561797752809,0.4,0.388107607292942,0.36231884057971,0.423913043478261,0.468571428571429,0.683087439392708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"628",0.2,0.4,0.588235294117647,0.572727273400503,0.353932584269663,0.557514715500327,0.425531914893617,0.533548431313627,0.346889829421573,0.339338590378385,0.553200124245809,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1602",0.7,0.2,0.529411764705882,0.272727272809263,0.0674157303370787,0.654545454545455,0.234042553191489,0.739130434782609,0.346889829421573,0.339338590378385,0.226435667225699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839",0.3,0.4,0.470588235294118,0.381818181832758,0.196629213483146,0.690909090909091,0.361702127659574,0.594202898550725,0.36231884057971,0.234285714285714,0.395769927287649,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"395",0.1,0.2,0.705882352941176,0.790909091046652,0.640449438202247,0.563636363636363,0.404255319148936,0.304347826086957,0.684782608695652,0.662857142857143,0.723528501011336,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2303",0,0.5,0.588235294117647,0.254545454621979,0.376404494382022,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.173954490519549,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1294",0.5,0.4,0.235294117647059,0.236363636434694,0.162921348314607,0.872727272727273,0.276595744680851,0.811594202898551,0.346889829421573,0.339338590378385,0.349904800823736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"323",0.1,0.5,0.647058823529411,0.554545455012798,0.348314606741573,0.557514715500327,0.553191489361702,0.533548431313627,0.346889829421573,0.339338590378385,0.493145707726209,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"539",0.2,0.4,0.470588235294118,0.277272727356084,0.174157303370787,0.709090909090909,0.276595744680851,0.608695652173913,0.134057971014493,0.165714285714286,0.264239208675272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2096",0.9,0.3,0.352941176470588,0.34545454605945,0.179775280898877,0.618181818181818,0.340425531914894,0.623188405797101,0.235507246376812,0.268571428571429,0.423532015183326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2856",0.5,0.4,0.647058823529411,0.313636363730652,0.213483146067416,0.672727272727273,0.382978723404255,0.666666666666667,0.286231884057971,0.251428571428571,0.213509269752473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1832",0.8,0.4,0.470588235294118,0.668181818182274,0.573033707865169,0.345454545454545,0.425531914893617,0.391304347826087,0.452898550724638,0.434285714285715,0.756049721333027,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"576",0.2,0.5,0.705882352941176,0.895454545523326,0.544943820224719,0.557514715500327,0.51063829787234,0.533548431313627,0.346889829421573,0.339338590378385,0.841748639013437,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2291",0,0.3,0.411764705882353,0.204545454606947,0.308471699204332,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.203771173336497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"942",0.4,0.4,0.529411764705882,0.69545454526278,0.623595505617978,0.557514715500327,0.595744680851064,0.533548431313627,0.384057971014493,0.36,0.744000292538899,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1955",0.9,0.5,0.705882352941176,0.313636363730652,0.191011235955056,0.618181818181818,0.297872340425532,0.666666666666667,0.333333333333333,0.337142857142857,0.183827870832128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2780",0.4,0.398325930987359,0.235294117647059,0.168181818232379,0.202247191011236,0.563636363636363,0.319148936170213,0.550724637681159,0.231884057971014,0.251428571428571,0.253890006623022,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2094",0.9,0.5,0.705882352941176,0.486363636309432,0.308471699204332,0.557514715500327,0.446808510638298,0.533548431313627,0.346889829421573,0.339338590378385,0.379148098797908,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"69",0,0.4,0.411764705882353,0.181818181872842,0.0842696629213485,0.709090909090909,0.388107607292942,0.507246376811594,0.246376811594203,0.165714285714286,0.174377755507422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"790",0.3,0.4,0.294117647058823,0.250000000075158,0.146067415730337,0.709090909090909,0.388107607292942,0.623188405797101,0.346889829421573,0.339338590378385,0.332065643962962,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3320",0.9,0.398325930987359,0.294117647058823,0.222727272794231,0.191011235955056,0.654545454545455,0.297872340425532,0.681159420289855,0.346889829421573,0.339338590378385,0.294749200222885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"739",0.3,0.4,0.647058823529411,0.386363636680209,0.207865168539326,0.672727272727273,0.388107607292942,0.666666666666667,0.188405797101449,0.268571428571429,0.297927816967157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2167",1,0.3,0.294117647058823,0.281818181902905,0.140449438202247,0.581818181818182,0.425531914893617,0.533548431313627,0.346889829421573,0.339338590378385,0.375601494631838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3103",0.7,0.4,0.294117647058823,0.200000000060126,0.196629213483146,0.654545454545455,0.25531914893617,0.565217391304348,0.170289855072464,0.148571428571429,0.263652163845064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2689",0.3,0.398325930987359,0.647058823529411,0.336363636364547,0.202247191011236,0.690909090909091,0.25531914893617,0.550724637681159,0.192028985507246,0.142857142857143,0.239890065648697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1989",0.9,0.4,0.352941176470588,0.354545454752252,0.168539325842697,0.763636363636364,0.574468085106383,0.72463768115942,0.293478260869565,0.251428571428571,0.435622907678596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2290",0,0.6,0.470588235294118,0.677272727877177,0.539325842696629,0.527272727272727,0.617021276595745,0.391304347826087,0.507246376811594,0.52,0.76748717497464,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1871",0.8,0.4,0.588235294117647,0.386363636680209,0.112359550561798,0.672727272727273,0.361702127659574,0.681159420289855,0.231884057971014,0.24,0.331070538542265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1292",0.5,0.3,0.235294117647059,0.272727272809263,0.151685393258427,0.654545454545455,0.51063829787234,0.695652173913044,0.170289855072464,0.108571428571429,0.401112690630659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1163",0.5,0.5,0.647058823529411,0.718181818497935,0.460674157303371,0.272727272727273,0.48936170212766,0.347826086956522,0.478260869565217,0.36,0.683087439392708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"467",0.2,0.5,0.529411764705882,0.300000000090189,0.342696629213483,0.436363636363636,0.388107607292942,0.405797101449275,0.235507246376812,0.262857142857143,0.259826933039358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2299",0,0.4,0.411764705882353,0.313636363730652,0.320224719101124,0.563636363636363,0.388107607292942,0.533548431313627,0.36231884057971,0.285714285714286,0.344859578916059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"961",0.4,0.3,0.470588235294118,0.263636363715621,0.202247191011236,0.618181818181818,0.388107607292942,0.652173913043478,0.130434782608696,0.165714285714286,0.247083028212853,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"976",0.4,0.3,0.176470588235294,0.30454545463701,0.185393258426966,0.563636363636363,0.531914893617021,0.63768115942029,0.152173913043478,0.205714285714286,0.486883691900902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1029",0.4,0.4,0.705882352941176,0.454545454381474,0.303370786516854,0.472727272727273,0.468085106382979,0.478260869565217,0.289855072463768,0.377142857142857,0.343168056872653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2802",0.4,0.398325930987359,0.647058823529411,0.254545454621979,0.157303370786517,0.672727272727273,0.170212765957447,0.652173913043478,0.22463768115942,0.331428571428571,0.144919199815448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"292",0.1,0.5,0.588235294117647,0.427272727300968,0.275280898876405,0.618181818181818,0.382978723404255,0.492753623188406,0.293478260869565,0.308571428571428,0.379830691586157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"255",0.1,0.2,0.352941176470588,0.200000000060126,0.168539325842697,0.636363636363636,0.340425531914894,0.681159420289855,0.239130434782609,0.302857142857143,0.230077728323683,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1185",0.5,0.4,0.235294117647059,0.181818181872842,0.0898876404494383,0.781818181818182,0.388107607292942,0.72463768115942,0.148550724637681,0.108571428571429,0.273092965463165,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"399",0.1,0.3,0.294117647058823,0.177272727326021,0.101123595505618,0.563636363636363,0.191489361702128,0.579710144927536,0.260869565217391,0.217142857142857,0.232555127467242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2966",0.6,0.5,0.294117647058823,0.140909090951452,0.185393258426966,0.545454545454545,0.388107607292942,0.608695652173913,0.192028985507246,0.228571428571429,0.182799869436111,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015",0.4,0.4,0.529411764705882,0.313636363730652,0.202247191011236,0.581818181818182,0.388107607292942,0.666666666666667,0.346889829421573,0.339338590378385,0.276522566379645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"215",0.1,0.3,0.705882352941176,0.427272727300968,0.353932584269663,0.581818181818182,0.388107607292942,0.434782608695652,0.322463768115942,0.297142857142857,0.312328020627106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2001",0.9,0.4,0.529411764705882,0.436363636995871,0.314606741573034,0.557514715500327,0.446808510638298,0.533548431313627,0.346889829421573,0.339338590378385,0.426783263841481,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"174",0,0.4,0.588235294117647,0.686363636569978,0.342696629213483,0.563636363636363,0.680851063829787,0.434782608695652,0.442028985507246,0.422857142857143,0.688644993619526,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1168",0.5,0.5,0.588235294117647,0.445454545688673,0.286516853932585,0.6,0.404255319148936,0.565217391304348,0.373188405797101,0.468571428571429,0.401501870668613,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1621",0.7,0.4,0.352941176470588,0.200000000060126,0.151685393258427,0.563636363636363,0.319148936170213,0.782608695652174,0.326086956521739,0.297142857142857,0.230077728323683,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1241",0.5,0.4,0.352941176470588,0.386363636680209,0.387640449438202,0.563636363636363,0.553191489361702,0.550724637681159,0.346889829421573,0.339338590378385,0.477941032929143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1908",0.8,0.3,0.588235294117647,0.5636363637056,0.264044943820225,0.636363636363636,0.595744680851064,0.695652173913044,0.242753623188406,0.268571428571429,0.542364534921309,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1713",0.7,0.3,0.647058823529411,0.750000000425893,0.617977528089888,0.309090909090909,0.48936170212766,0.260869565217391,0.565217391304348,0.537142857142857,0.720020553474039,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1116",0.5,0.3,0.411764705882353,0.227272727341052,0.140449438202247,0.6,0.48936170212766,0.565217391304348,0.22463768115942,0.148571428571429,0.233164591165573,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"268",0.1,0.4,0.588235294117647,0.686363636569978,0.544943820224719,0.345454545454545,0.468085106382979,0.333333333333333,0.478260869565217,0.502857142857143,0.688644993619526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"269",0.1,0.5,0.235294117647059,0.168181818232379,0.297752808988764,0.563636363636363,0.388107607292942,0.565217391304348,0.16304347826087,0.257142857142857,0.253890006623022,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1419",0.6,0.4,0.411764705882353,0.168181818232379,0.0505617977528089,0.745454545454545,0.361702127659574,0.63768115942029,0.282608695652174,0.331428571428571,0.156741704809977,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2213",1,0.3,0.647058823529411,0.454545454381474,0.269662921348315,0.672727272727273,0.425531914893617,0.608695652173913,0.358695652173913,0.302857142857143,0.377070205089289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1234",0.5,0.5,0.470588235294118,0.290909090996547,0.162921348314607,0.618181818181818,0.234042553191489,0.63768115942029,0.286231884057971,0.228571428571429,0.281395389571149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"412",0.1,0.2,0.470588235294118,0.700000000110231,0.50561797752809,0.4,0.680851063829787,0.260869565217391,0.346889829421573,0.339338590378385,0.796080809512129,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"225",0.1,0.5,0.588235294117647,0.69090909141743,0.460674157303371,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.694062788498504,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
